"","X1","committee_name","contributor_occupation","college"
"9376",9376,"ACTBLUE","ADMINISTRATOR","CornellU"
"9377",9377,"ACTBLUE","LECTURER","CornellU"
"9378",9378,"ACTBLUE","RESEARCH SCIENTIST","RPI"
"9379",9379,"ACTBLUE","PROFESSOR","AdelphiU"
"9380",9380,"ACTBLUE","SOFTWARE ENGINEER","CornellU"
"9381",9381,"ACTBLUE","PROFESSOR","AdelphiU"
"9382",9382,"ACTBLUE","PROFESSOR","CornellU"
"9383",9383,"ACTBLUE","PROFESSOR","CornellU"
"9384",9384,"ACTBLUE","PROFESSOR","CornellU"
"9385",9385,"ACTBLUE","PROFESSOR","CornellU"
"9386",9386,"ACTBLUE","LECTURER","CornellU"
"9387",9387,"ACTBLUE","EDUCATOR","CornellU"
"9388",9388,"ACTBLUE","PROFESSOR","CornellU"
"9389",9389,"ACTBLUE","STUDENT","CornellU"
"9390",9390,"ACTBLUE","SCIENTIST","CornellU"
"9391",9391,"ACTBLUE","PROFESSOR","CornellU"
"9392",9392,"ACTBLUE","PROFESSOR","CornellU"
"9393",9393,"ACTBLUE","LIBRARIAN","CornellU"
"9394",9394,"ACTBLUE","ADMINISTRATIVE ASST.","CornellU"
"9395",9395,"ACTBLUE","STUDENT","CornellU"
"9396",9396,"ACTBLUE","WRITER","CornellU"
"9397",9397,"ACTBLUE","RESEARCH ASSOCIATE","CornellU"
"9398",9398,"ACTBLUE","ENGINEER","CornellU"
"9399",9399,"ACTBLUE","COMPUTER CONSULTANT","CornellU"
"9400",9400,"ACTBLUE","PROFESSOR","CornellU"
"9401",9401,"ACTBLUE","STUDENT","CornellU"
"9402",9402,"ACTBLUE","GRADUATE STUDENT","CornellU"
"9403",9403,"ACTBLUE","PROFESSOR","CornellU"
"9404",9404,"ACTBLUE","ADMINISTRATION","CornellU"
"9405",9405,"ACTBLUE","PROFESSOR","CornellU"
"9406",9406,"ACTBLUE","PROFESSOR","CornellU"
"9407",9407,"ACTBLUE","ASSOCIATE PROFESSOR","SUNYGeneseo"
"9408",9408,"ACTBLUE","PLANT SCIENTIST","CornellU"
"9409",9409,"ACTBLUE","PLANT SCIENTIST","CornellU"
"9410",9410,"ACTBLUE","LECTURER","CornellU"
"9411",9411,"ACTBLUE","LECTURER","CornellU"
"9412",9412,"ACTBLUE","PROFESSOR","CornellU"
"9413",9413,"ACTBLUE","PROFESSOR","HamiltonC"
"9414",9414,"ACTBLUE","PROFESSOR","HamiltonC"
"9415",9415,"ACTBLUE","HEALTH COMMUNICATIONS","CornellU"
"9416",9416,"ACTBLUE","PHD STUDENT","CornellU"
"9417",9417,"ACTBLUE","RESEARCH","CornellU"
"9418",9418,"ACTBLUE","PROFESSOR","CornellU"
"9419",9419,"ACTBLUE","PROFESSOR","HamiltonC"
"9420",9420,"ACTBLUE","LIBRARY ASSISTANT","CornellU"
"9421",9421,"ACTBLUE","LIBRARY ASSISTANT","CornellU"
"9422",9422,"ACTBLUE","LIBRARY ASSISTANT","CornellU"
"9423",9423,"ACTBLUE","ACADEMIC","CornellU"
"9424",9424,"ACTBLUE","MATHEMATICIAN","CornellU"
"9425",9425,"ACTBLUE","PHD STUDENT","CornellU"
"9426",9426,"ACTBLUE","PHD STUDENT","CornellU"
"9427",9427,"ACTBLUE","PHD STUDENT","CornellU"
"9428",9428,"ACTBLUE","PHD STUDENT","CornellU"
"9429",9429,"ACTBLUE","PHD STUDENT","CornellU"
"9430",9430,"ACTBLUE","FACULTY","CornellU"
"9431",9431,"ACTBLUE","PROFESSOR","HamiltonC"
"9432",9432,"ACTBLUE","PROFESSOR","HamiltonC"
"9433",9433,"ACTBLUE","PROFESSOR","HamiltonC"
"9434",9434,"ACTBLUE","PROFESSOR","HamiltonC"
"9435",9435,"ACTBLUE","PROFESSOR","HamiltonC"
"9436",9436,"ACTBLUE","PROFESSOR","HamiltonC"
"9437",9437,"ACTBLUE","PROFESSOR","HamiltonC"
"9438",9438,"ACTBLUE","PROFESSOR","CornellU"
"9439",9439,"ACTBLUE","PROFESSOR","AdelphiU"
"9440",9440,"ACTBLUE","ADMINISTRATOR","CornellU"
"9441",9441,"ACTBLUE","ADMINISTRATOR","CornellU"
"9442",9442,"ACTBLUE","PROFESSOR","CornellU"
"9443",9443,"ACTBLUE","PROFESSOR","CornellU"
"9444",9444,"ACTBLUE","PROFESSOR","CornellU"
"9445",9445,"ACTBLUE","PROFESSOR","CornellU"
"9446",9446,"ACTBLUE","PROFESSOR","CornellU"
"9447",9447,"ACTBLUE","PROFESSOR","CornellU"
"9448",9448,"ACTBLUE","PROFESSOR","CornellU"
"9449",9449,"ACTBLUE","PROFESSOR","CornellU"
"9450",9450,"ACTBLUE","PROFESSOR","CornellU"
"9451",9451,"ACTBLUE","PROFESSOR","CornellU"
"9452",9452,"ACTBLUE","PROFESSOR","CornellU"
"9453",9453,"ACTBLUE","PROFESSOR","CornellU"
"9454",9454,"ACTBLUE","PROFESSOR","CornellU"
"9455",9455,"ACTBLUE","COLLEGE PROFESSOR","AdelphiU"
"9456",9456,"ACTBLUE","COLLEGE PROFESSOR","AdelphiU"
"9457",9457,"ACTBLUE","COLLEGE PROFESSOR","AdelphiU"
"9458",9458,"ACTBLUE","COLLEGE PROFESSOR","AdelphiU"
"9459",9459,"ACTBLUE","PROFESSOR","CornellU"
"9460",9460,"ACTBLUE","STUDENT","CornellU"
"9461",9461,"ACTBLUE","PROFESSOR","CornellU"
"9462",9462,"ACTBLUE","PROFESSOR","CornellU"
"9463",9463,"ACTBLUE","PROFESSOR","CornellU"
"9464",9464,"ACTBLUE","PROFESSOR","CornellU"
"9465",9465,"ACTBLUE","PROFESSOR","CornellU"
"9466",9466,"ACTBLUE","DIRECTOR OF ADMISSIONS","CornellU"
"9467",9467,"ACTBLUE","PROFESSOR","CornellU"
"9468",9468,"ACTBLUE","AGRICULTURAL RESEARCH","CornellU"
"9469",9469,"ACTBLUE","UNIVERSITY ADMINISTRATOR","AdelphiU"
"9470",9470,"ACTBLUE","PROFESSOR","CornellU"
"9471",9471,"ACTBLUE","PROFESSOR","CornellU"
"9472",9472,"ACTBLUE","EDUCATOR","CornellU"
"9473",9473,"ACTBLUE","BIOLOGIST","CornellU"
"9474",9474,"ACTBLUE","LIBRARIAN","CornellU"
"9475",9475,"ACTBLUE","LIBRARIAN","CornellU"
"9476",9476,"ACTBLUE","CURATOR","CornellU"
"9477",9477,"ACTBLUE","PROJECT MANAGER","CornellU"
"9478",9478,"ACTBLUE","GRADUATE STUDENT","CornellU"
"9479",9479,"ACTBLUE","COMMUNICATION DIRECTOR, GLOBAL CORNELL","CornellU"
"9480",9480,"ACTBLUE","VETERINARIAN","CornellU"
"9481",9481,"ACTBLUE","VETERINARIAN","CornellU"
"9482",9482,"ACTBLUE","TEACHER","CornellU"
"9483",9483,"ACTBLUE","PROFESSOR","RPI"
"9484",9484,"ACTBLUE","EXTENSION ASSOCIATE","CornellU"
"9485",9485,"ACTBLUE","SENIOR LECTURER","CornellU"
"9486",9486,"ACTBLUE","SENIOR LECTURER","CornellU"
"9487",9487,"ACTBLUE","SENIOR LECTURER","CornellU"
"9488",9488,"SWING LEFT","ARCHIVIST","HamiltonC"
"9489",9489,"ACTBLUE","PROFESSOR","SUNYGeneseo"
"9490",9490,"ACTBLUE","PROFESSOR","SUNYGeneseo"
"9491",9491,"ACTBLUE","COMMUNICATIONS MANAGER","RPI"
"9492",9492,"ACTBLUE","TEACHER","CornellU"
"9493",9493,"ACTBLUE","PROFESSOR","AdelphiU"
"9494",9494,"ACTBLUE","PROFESSOR","HamiltonC"
"9495",9495,"ACTBLUE","INFO TECH PROJECT MANAGER","CornellU"
"9496",9496,"ACTBLUE","TECHNICIAN","CornellU"
"9497",9497,"ACTBLUE","ADMIN MANAGER","CornellU"
"9498",9498,"ACTBLUE","PROFESSOR","AdelphiU"
"9499",9499,"ACTBLUE","EDITOR","CornellU"
"9500",9500,"ACTBLUE","HEALTH","CornellU"
"9501",9501,"ACTBLUE","GRAD STUDENT","CornellU"
"9502",9502,"ACTBLUE","RESEARCH SCIENTIST","CornellU"
"9503",9503,"ACTBLUE","PROFESSOR","RPI"
"9504",9504,"ACTBLUE","STUDENT","CornellU"
"9505",9505,"ACTBLUE","PROGRAMMER","AdelphiU"
"9506",9506,"ACTBLUE","PROFESSOR","CornellU"
"9507",9507,"ACTBLUE","PROFESSOR","CornellU"
"9508",9508,"ACTBLUE","PROFESSOR","CornellU"
"9509",9509,"ACTBLUE","PROFESSOR","CornellU"
"9510",9510,"ACTBLUE","EVENT PLANNER","RPI"
"9511",9511,"ACTBLUE","COLLEGE FACULTY","SUNYGeneseo"
"9512",9512,"ACTBLUE","FARMER","CornellU"
"9513",9513,"ACTBLUE","PROFESSOR","CornellU"
"9514",9514,"ACTBLUE","GRADUATE STUDENT","CornellU"
"9515",9515,"ACTBLUE","MANAGER","CornellU"
"9516",9516,"ACTBLUE","LIBRARIAN","CornellU"
"9517",9517,"ACTBLUE","PROFESSOR","CornellU"
"9518",9518,"ACTBLUE","UNIVERSITY PROFESSOR","CornellU"
"9519",9519,"ACTBLUE","LIBRARY ASSISTANT","CornellU"
"9520",9520,"ACTBLUE","LIBRARIAN","AdelphiU"
"9521",9521,"ACTBLUE","LIBRARIAN","AdelphiU"
"9522",9522,"ACTBLUE","PLANT SCIENTIST","CornellU"
"9523",9523,"ACTBLUE","HEALTH COMMUNICATION","CornellU"
"9524",9524,"ACTBLUE","TEACHER","CornellU"
"9525",9525,"ACTBLUE","PROFESSOR","CornellU"
"9526",9526,"ACTBLUE","SYSTEMS PROGRAMMER","CornellU"
"9527",9527,"ACTBLUE","TEACHER (ANTHROPOLOGY)","HamiltonC"
"9528",9528,"ACTBLUE","TEACHER (ANTHROPOLOGY)","HamiltonC"
"9529",9529,"ACTBLUE","PROFESSOR","CornellU"
