"","X1","committee_name","contributor_occupation","college"
"437",437,"ACTBLUE","PROFESSOR","SMethodistU"
"438",438,"ACTBLUE","EDUCATION","BaylorU"
"439",439,"ACTBLUE","RESEARCH SCIENTIST","TTechU"
"440",440,"ACTBLUE","STUDENT SUPERVISOR","TTechU"
"441",441,"ACTBLUE","RN NURSING FACULTY",NA
"442",442,"ACTBLUE","RN NURSING FACULTY",NA
"443",443,"ACTBLUE","HIGHER EDUCATION","TrinityU"
"444",444,"ACTBLUE","PROGRAM ASSOCIATE","TrinityU"
"445",445,"ACTBLUE","COORDINATOR, CIVIC ENGAGEMENT","TWomansU"
"446",446,"EMILY'S LIST","PROFESSOR","TTechU"
"447",447,"ACTBLUE","INSTRUCTOR","LamarU"
"448",448,"ACTBLUE","PROFESSOR","BaylorU"
"449",449,"ACTBLUE","STUDENT ASSISTANT","BaylorU"
"450",450,"ACTBLUE","PROFESSOR","SMethodistU"
"451",451,"ACTBLUE","LIBRARIAN","SMethodistU"
"452",452,"ACTBLUE","LIBRARIAN","SMethodistU"
"453",453,"ACTBLUE","DIGITAL MARKETING MANAGER","BaylorU"
"454",454,"ACTBLUE","STUDENT","TTechU"
"455",455,"ACTBLUE","PROFESSOR","BaylorU"
"456",456,"ACTBLUE","PHARMACIST","TTechU"
"457",457,"ACTBLUE","PROFESSOR","DBaptistU"
"458",458,"ACTBLUE","PHD STUDENT","TTechU"
"459",459,"ACTBLUE","SOCIAL MEDIA MANAGER","SMethodistU"
"460",460,"ACTBLUE","PROGRAM COORDINATOR","UTElPaso"
"461",461,"ACTBLUE","PROFESSOR","TWomansU"
"462",462,"ACTBLUE","ASSOCIATE DIRECTOR-RESEARCH DEVELOPMEN","TTechU"
"463",463,"ACTBLUE","PROFESSOR","BaylorU"
"464",464,"ACTBLUE","PROFESSOR","TTechU"
"465",465,"ACTBLUE","PROFESSOR","DBaptistU"
"466",466,"ACTBLUE","PROFESSOR","DBaptistU"
"467",467,"ACTBLUE","PROFESSOR","DBaptistU"
"468",468,"ACTBLUE","ASSISTANT DIRECTOR","TTechU"
"469",469,"ACTBLUE","PROFESSOR","TTechU"
"470",470,"ACTBLUE","PROFESSOR","TrinityU"
"471",471,"ACTBLUE","STUDENT","LamarU"
"472",472,"ACTBLUE","SOCIAL MEDIA MANAGER","SMethodistU"
"473",473,"ACTBLUE","PROFESSOR","TTechU"
"474",474,"ACTBLUE","SECRETARY","TrinityU"
"475",475,"ACTBLUE","PROFESSOR","BaylorU"
"476",476,"ACTBLUE","PROFESSOR","TTechU"
"477",477,"ACTBLUE","IT DIRECTOR","TTechU"
"478",478,"ACTBLUE","REGISTERED NURSE","BaylorU"
"479",479,"ACTBLUE","REGISTERED NURSE","BaylorU"
"480",480,"ACTBLUE","PROFESSOR","BaylorU"
"481",481,"ACTBLUE","LIBRARY STAFF","BaylorU"
"482",482,"ACTBLUE","LIBRARY STAFF","BaylorU"
"483",483,"ACTBLUE","PROFESSOR","SMethodistU"
"484",484,"ACTBLUE","ASSISTANT PROFESSOR","TrinityU"
"485",485,"ACTBLUE","TEACHING ASSISTANT","UTElPaso"
"486",486,"ACTBLUE","STUDENT","BaylorU"
"487",487,"MIGUEL LEVARIO FOR CONGRESS","INSTRUCTOR","TTechU"
"488",488,"ACTBLUE","PHARMACIST","TTechU"
"489",489,"ACTBLUE","EMERITUS PROFESSOR","SMethodistU"
"490",490,"ACTBLUE","PROFESSOR","TTechU"
"491",491,"ACTBLUE","COLLEGE PROFESSOR","LamarU"
"492",492,"ACTBLUE","LIBRARY STAFF","BaylorU"
"493",493,"ACTBLUE","RESEARCHER","BaylorU"
"494",494,"ACTBLUE","RESEARCHER","BaylorU"
"495",495,"ACTBLUE","PROFESSOR","TTechU"
"496",496,"ACTBLUE","STUDENT","TTechU"
"497",497,"ACTBLUE","REGISTERED NURSE","BaylorU"
"498",498,"ACTBLUE","HIGHER EDUCATION","TrinityU"
"499",499,"ACTBLUE","SOCIAL MEDIA MANAGER","SMethodistU"
"500",500,"MIGUEL LEVARIO FOR CONGRESS","INSTRUCTOR","TTechU"
"501",501,"MIGUEL LEVARIO FOR CONGRESS","EDITOR","TTechU"
"502",502,"MIGUEL LEVARIO FOR CONGRESS","UNIT COODINATOR","TTechU"
"503",503,"ACTBLUE","WEB DEVELOPMENT","TrinityU"
"504",504,"ACTBLUE","PROFESSOR","TTechU"
"505",505,"ACTBLUE","REGISTERED NURSE","BaylorU"
"506",506,"ACTBLUE","PROFESSOR","TTechU"
"507",507,"ACTBLUE","PROFESSOR","TTechU"
"508",508,"ACTBLUE","LIBRARY SPECIALIST","BaylorU"
"509",509,"ACTBLUE","LEGAL ASSISTANT","SMethodistU"
"510",510,"ACTBLUE","PROFESSOR","LamarU"
"511",511,"ACTBLUE","ACADEMIC ADVISOR","TTechU"
"512",512,"ACTBLUE","ACCOUNTANT","TTechU"
"513",513,"ACTBLUE","PROFESSOR","TTechU"
"514",514,"ACTBLUE","PROFESSOR","TTechU"
"515",515,"ACTBLUE","CLINICAL PSYCHOLOGY GRADUATE STUDENT","SMethodistU"
"516",516,"ACTBLUE","LEGAL ASSISTANT","SMethodistU"
"517",517,"ACTBLUE","PROFESSOR","DBaptistU"
"518",518,"MIGUEL LEVARIO FOR CONGRESS","PROFESSOR","TTechU"
"519",519,"MIGUEL LEVARIO FOR CONGRESS","INSTRUCTOR","TTechU"
"520",520,"DSCC","PROFESSOR OF HISTORY","SMethodistU"
"521",521,"DNC SERVICES CORP./DEM. NAT'L COMMITTEE","PROFESSOR","LamarU"
"522",522,"DONALD J. TRUMP FOR PRESIDENT, INC.","INSTRUCTOR","TTechU"
"523",523,"DONALD J. TRUMP FOR PRESIDENT, INC.","INSTRUCTOR","TTechU"
"524",524,"DONALD J. TRUMP FOR PRESIDENT, INC.","INSTRUCTOR","TTechU"
"525",525,"DCCC","NURSE","BaylorU"
"526",526,"ACTBLUE","STUDENT EMPLOYEE","UTElPaso"
"527",527,"DCCC","PHYSICIAN","TTechU"
"528",528,"DCCC","PROFESSOR","UTElPaso"
"529",529,"DCCC","PROFESSOR","UTElPaso"
"530",530,"DCCC","DEPARTMETCOODNAO","SMethodistU"
"531",531,"DCCC","MATHEMATICIAN","TTechU"
"532",532,"BRAND NEW CONGRESS","PROFESSOR","TTechU"
"533",533,"DCCC","PROFESSOR","TTechU"
"534",534,"DCCC","PROFESSOR","TTechU"
"535",535,"DCCC","PROFESSOR","TTechU"
"536",536,"DCCC","PROFESSOR","DBaptistU"
"537",537,"DCCC","PROFESSOR","DBaptistU"
"538",538,"DCCC","PROFESSOR","DBaptistU"
"539",539,"DCCC","PROFESSOR","DBaptistU"
"540",540,"DCCC","PROFESSOR","LamarU"
"541",541,"DCCC","RN, NURSING FACULTY",NA
"542",542,"TED CRUZ FOR SENATE","ATTORNEY","LamarU"
"543",543,"EMILY'S LIST","PROFESSOR","TTechU"
"544",544,"ACTBLUE","WRITING TUTOR","TTechU"
"545",545,"HUMAN RIGHTS CAMPAIGN EQUALITY VOTES","ASSISTANT DIRECTOR","TrinityU"
"546",546,"COLIN ALLRED FOR CONGRESS","PROFESSOR","SMethodistU"
"547",547,"END CITIZENS UNITED","PROFESSOR OF CHEMISTRY","BaylorU"
"548",548,"END CITIZENS UNITED","PROFESSOR OF CHEMISTRY","BaylorU"
"549",549,"END CITIZENS UNITED","PROFESSOR","SMethodistU"
"550",550,"END CITIZENS UNITED","PROFESSOR","UTElPaso"
"551",551,"END CITIZENS UNITED","PROFESSOR OF CHEMISTRY","BaylorU"
"552",552,"ACTBLUE","PROFESSOR","SMethodistU"
"553",553,"ACTBLUE","SOFTWARE DEVELOPER","TTechU"
"554",554,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"555",555,"SWING LEFT","HISTORY PROFESSOR","TrinityU"
"556",556,"SWING LEFT","COLLEGE PROFESSOR","SMethodistU"
"557",557,"BRAND NEW CONGRESS","PROFESSOR","TTechU"
"558",558,"SWING LEFT","HISTORY PROFESSOR","TrinityU"
"559",559,"ACTBLUE","WRITING TUTOR","TTechU"
"560",560,"SWING LEFT","HISTORY PROFESSOR","TrinityU"
"561",561,"NRCC","ASSISTANT TO THE PRESIDENT","TrinityU"
"562",562,"SWING LEFT","COLLEGE PROFESSOR","SMethodistU"
"563",563,"SWING LEFT","COLLEGE PROFESSOR","SMethodistU"
"564",564,"SWING LEFT","HISTORY PROFESSOR","TrinityU"
"565",565,"BRAND NEW CONGRESS","PROFESSOR","TTechU"
"566",566,"BRAND NEW CONGRESS","PROFESSOR","TTechU"
"567",567,"DCCC","PROFESSOR","UTElPaso"
"568",568,"SWING LEFT","COLLEGE PROFESSOR","SMethodistU"
"569",569,"DCCC","PROFESSOR","TTechU"
"570",570,"DCCC","DEPARTMETCOODNAO","SMethodistU"
"571",571,"SWING LEFT","HISTORY PROFESSOR","TrinityU"
"572",572,"SWING LEFT","HISTORY PROFESSOR","TrinityU"
"573",573,"SWING LEFT","HISTORY PROFESSOR","TrinityU"
"574",574,"SWING LEFT","COLLEGE PROFESSOR","SMethodistU"
"575",575,"ACTBLUE","MATHEMATICIAN","TTechU"
"576",576,"REPUBLICAN NATIONAL COMMITTEE","PROFESSOR","UTElPaso"
"577",577,"SWING LEFT","COLLEGE PROFESSOR","SMethodistU"
"578",578,"DNC SERVICES CORP./DEM. NAT'L COMMITTEE","PROFESSOR","LamarU"
"579",579,"TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","INSTRUCTOR","TTechU"
"580",580,"BETO FOR TEXAS","REFERENCE ASSISTANT","TrinityU"
"581",581,"BETO FOR TEXAS","TEACHER","TrinityU"
"582",582,"BETO FOR TEXAS","PROFESSOR","BaylorU"
"583",583,"BETO FOR TEXAS","PROFESSOR","TTechU"
"584",584,"BETO FOR TEXAS","ASSOCIATE DIRECTOR","SMethodistU"
"585",585,"BETO FOR TEXAS","DIGITAL PROJECTS LIBRARIAN","SMethodistU"
"586",586,"BETO FOR TEXAS","LIBRARIAN","TrinityU"
"587",587,"BETO FOR TEXAS","ADMISSIONS COUNSELOR","TrinityU"
"588",588,"BETO FOR TEXAS","PHYSICIAN","BaylorU"
"589",589,"BETO FOR TEXAS","LIBRARIAN","BaylorU"
"590",590,"BETO FOR TEXAS","MATHEMATICIAN","TTechU"
"591",591,"BETO FOR TEXAS","ADMINISTRATOR","TTechU"
"592",592,"BETO FOR TEXAS","REGISTERED NURSE","TTechU"
"593",593,"BETO FOR TEXAS","PROFESSOR","TTechU"
"594",594,"BETO FOR TEXAS","PROFESSOR","TTechU"
"595",595,"BETO FOR TEXAS","PROFESSOR","DBaptistU"
"596",596,"BETO FOR TEXAS","TEACHER","SMethodistU"
"597",597,"BETO FOR TEXAS","ATTORNEY","SMethodistU"
"598",598,"BETO FOR TEXAS","PROFESSOR","DBaptistU"
"599",599,"BETO FOR TEXAS","PROFESSOR","DBaptistU"
"600",600,"BETO FOR TEXAS","PROFESSOR","TTechU"
"601",601,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"602",602,"BETO FOR TEXAS","PROFESSOR","TrinityU"
"603",603,"BETO FOR TEXAS","PHYSICIAN","BaylorU"
"604",604,"BETO FOR TEXAS","EDUCATOR","LamarU"
"605",605,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"606",606,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"607",607,"BETO FOR TEXAS","PROFESSOR","TTechU"
"608",608,"BETO FOR TEXAS","WRITING CENTER TUTOR","TTechU"
"609",609,"BETO FOR TEXAS","PUBLIC RELATIONS","TTechU"
"610",610,"BETO FOR TEXAS","PROFESSOR","BaylorU"
"611",611,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"612",612,"BETO FOR TEXAS","INFORMATION ANALYST","BaylorU"
"613",613,"BETO FOR TEXAS","LIBRARIAN","TrinityU"
"614",614,"BETO FOR TEXAS","PROJECT MANAGER","TTechU"
"615",615,"BETO FOR TEXAS","UNIVERSITY LECTURER","UTElPaso"
"616",616,"BETO FOR TEXAS","PROFESSOR","TTechU"
"617",617,"BETO FOR TEXAS","PHYSICIAN","BaylorU"
"618",618,"BETO FOR TEXAS","NURSE","TTechU"
"619",619,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"620",620,"BETO FOR TEXAS","SURGEON","BaylorU"
"621",621,"BETO FOR TEXAS","PROFESSOR","BaylorU"
"622",622,"BETO FOR TEXAS","PROFESSOR","TrinityU"
"623",623,"BETO FOR TEXAS","LIBRARIAN","BaylorU"
"624",624,"BETO FOR TEXAS","FACULTY","TTechU"
"625",625,"BETO FOR TEXAS","ATTORNEY","TTechU"
"626",626,"BETO FOR TEXAS","REGISTERED NURSE","TTechU"
"627",627,"BETO FOR TEXAS","PHYSICIAN","BaylorU"
"628",628,"BETO FOR TEXAS","PROFESSOR","BaylorU"
"629",629,"BETO FOR TEXAS","ADMISSIONS COUNSELOR","TrinityU"
"630",630,"BETO FOR TEXAS","EDUCATOR","SMethodistU"
"631",631,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"632",632,"BETO FOR TEXAS","INSTRUCTOR","TrinityU"
"633",633,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"634",634,"BETO FOR TEXAS","LIBRARIAN","TrinityU"
"635",635,"BETO FOR TEXAS","ASSOCIATE DEAN FOR MEDICAL EDUCATION","TTechU"
"636",636,"BETO FOR TEXAS","PROFESSOR","BaylorU"
"637",637,"BETO FOR TEXAS","INSTRUCTOR","LamarU"
"638",638,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"639",639,"BETO FOR TEXAS","PROFESSOR","BaylorU"
"640",640,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"641",641,"BETO FOR TEXAS","SENIOR ACCOUNTANT","TTechU"
"642",642,"BETO FOR TEXAS","REGISTERED NURSE","TTechU"
"643",643,"BETO FOR TEXAS","ADMISSIONS COUNSELOR","TrinityU"
"644",644,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"645",645,"BETO FOR TEXAS","PROFESSOR","TrinityU"
"646",646,"BETO FOR TEXAS","PROFESSOR","TrinityU"
"647",647,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"648",648,"BETO FOR TEXAS","PHYSICIAN","BaylorU"
"649",649,"BETO FOR TEXAS","UNIVERSITY STUDENT","SMethodistU"
"650",650,"BETO FOR TEXAS","STUDENT EMPLOYEE","UTElPaso"
"651",651,"BETO FOR TEXAS","PHYSICIAN","BaylorU"
"652",652,"BETO FOR TEXAS","PROFESSOR","TrinityU"
"653",653,"BETO FOR TEXAS","REGISTERED NURSE","TTechU"
"654",654,"BETO FOR TEXAS","LEGAL ASSISTANT","TTechU"
"655",655,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"656",656,"BETO FOR TEXAS","PROJECT MANAGER","TTechU"
"657",657,"BETO FOR TEXAS","PROFESSOR","TTechU"
"658",658,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"659",659,"BETO FOR TEXAS","DIRECTOR","UTElPaso"
"660",660,"BETO FOR TEXAS","WRITING CENTER TUTOR","TTechU"
"661",661,"BETO FOR TEXAS","PROFESSOR","TTechU"
"662",662,"BETO FOR TEXAS","ASSOCIATE DIRECTOR","SMethodistU"
"663",663,"BETO FOR TEXAS","PROFESSOR","TTechU"
"664",664,"SWING LEFT","HISTORY PROFESSOR","TrinityU"
"665",665,"BETO FOR TEXAS","PROGRAM COORDINATOR","UTElPaso"
"666",666,"BETO FOR TEXAS","DIGITAL PROJECTS LIBRARIAN","SMethodistU"
"667",667,"BETO FOR TEXAS","UNIVERSITY LECTURER","UTElPaso"
"668",668,"BETO FOR TEXAS","PROFESSOR","BaylorU"
"669",669,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"670",670,"BETO FOR TEXAS","LIBRARIAN","BaylorU"
"671",671,"BETO FOR TEXAS","PUBLIC RELATIONS","TTechU"
"672",672,"BETO FOR TEXAS","LIBRARIAN","TrinityU"
"673",673,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"674",674,"BETO FOR TEXAS","ADMINISTRATOR","SMethodistU"
"675",675,"BETO FOR TEXAS","STUDENT EMPLOYEE","UTElPaso"
"676",676,"BETO FOR TEXAS","DIRECTOR","UTElPaso"
"677",677,"BETO FOR TEXAS","PHYSICIAN","TTechU"
"678",678,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"679",679,"BETO FOR TEXAS","PROFESSOR","TTechU"
"680",680,"BETO FOR TEXAS","ATTORNEY","SMethodistU"
"681",681,"BETO FOR TEXAS","PROFESSOR","TTechU"
"682",682,"BETO FOR TEXAS","PHYSICIAN","TTechU"
"683",683,"BETO FOR TEXAS","EDUCATOR","TrinityU"
"684",684,"BETO FOR TEXAS","PROFESSOR","TTechU"
"685",685,"BETO FOR TEXAS","DIRECTOR","UTElPaso"
"686",686,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"687",687,"BETO FOR TEXAS","DIGITAL PROJECTS LIBRARIAN","SMethodistU"
"688",688,"BETO FOR TEXAS","LIBRARIAN","TrinityU"
"689",689,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"690",690,"BETO FOR TEXAS","PSYCHOLOGIST","LamarU"
"691",691,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"692",692,"BETO FOR TEXAS","DIGITAL PROJECTS LIBRARIAN","SMethodistU"
"693",693,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"694",694,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"695",695,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"696",696,"BETO FOR TEXAS","LIBRARIAN","BaylorU"
"697",697,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"698",698,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"699",699,"BETO FOR TEXAS","NURSE","UTElPaso"
"700",700,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"701",701,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"702",702,"BETO FOR TEXAS","DIGITAL PROJECTS LIBRARIAN","SMethodistU"
"703",703,"BETO FOR TEXAS","PHYSICIAN","TTechU"
"704",704,"BETO FOR TEXAS","PROFESSOR","TrinityU"
"705",705,"BETO FOR TEXAS","REGISTERED NURSE","TTechU"
"706",706,"BETO FOR TEXAS","ADMINSTRATOR","TTechU"
"707",707,"BETO FOR TEXAS","DIGITAL PROJECTS LIBRARIAN","SMethodistU"
"708",708,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"709",709,"BETO FOR TEXAS","ASSISTANT DEAN","SMethodistU"
"710",710,"BETO FOR TEXAS","ADMINISTRATOR","SMethodistU"
"711",711,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"712",712,"BETO FOR TEXAS","UNIVERSITY ADMINISTRATOR","TTechU"
"713",713,"BETO FOR TEXAS","ASSISTANT DIRECTOR OUTREACH","UTElPaso"
"714",714,"BETO FOR TEXAS","PROFESSOR","TTechU"
"715",715,"BETO FOR TEXAS","ADMISSIONS COUNSELOR","TrinityU"
"716",716,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"717",717,"BETO FOR TEXAS","EDUCATOR","SMethodistU"
"718",718,"BETO FOR TEXAS","MATHEMATICIAN","TTechU"
"719",719,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"720",720,"BETO FOR TEXAS","LIBRARIAN","BaylorU"
"721",721,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"722",722,"BETO FOR TEXAS","PROFESSOR","DBaptistU"
"723",723,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"724",724,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"725",725,"BETO FOR TEXAS","LIBRARIAN","BaylorU"
"726",726,"BETO FOR TEXAS","PROFESSOR","TrinityU"
"727",727,"BETO FOR TEXAS","REGISTERED NURSE","BaylorU"
"728",728,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"729",729,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"730",730,"BETO FOR TEXAS","STUDENT SERVICES","UTElPaso"
"731",731,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"732",732,"BETO FOR TEXAS","PROFESSOR","TTechU"
"733",733,"BETO FOR TEXAS","PSYCHOLOGIST","LamarU"
"734",734,"SWING LEFT","COLLEGE PROFESSOR","SMethodistU"
"735",735,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"736",736,"BETO FOR TEXAS","PROFESSOR","TrinityU"
"737",737,"BETO FOR TEXAS","EDUCATOR","SMethodistU"
"738",738,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"739",739,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"740",740,"BETO FOR TEXAS","ADMISSIONS COUNSELOR","TrinityU"
"741",741,"SWING LEFT","HISTORY PROFESSOR","TrinityU"
"742",742,"BETO FOR TEXAS","PROFESSOR","TTechU"
"743",743,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"744",744,"SWING LEFT","HISTORY PROFESSOR","TrinityU"
"745",745,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"746",746,"BETO FOR TEXAS","REFERENCE ASSISTANT","TrinityU"
"747",747,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"748",748,"BETO FOR TEXAS","PROFESSOR","BaylorU"
"749",749,"SWING LEFT","HISTORY PROFESSOR","TrinityU"
"750",750,"BETO FOR TEXAS","PSYCHOLOGIST","LamarU"
"751",751,"BETO FOR TEXAS","PROFESSOR","BaylorU"
"752",752,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"753",753,"SWING LEFT","HISTORY PROFESSOR","TrinityU"
"754",754,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"755",755,"BETO FOR TEXAS","PHYSICIAN","BaylorU"
"756",756,"BETO FOR TEXAS","PROFESSOR","TTechU"
"757",757,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"758",758,"SWING LEFT","HISTORY PROFESSOR","TrinityU"
"759",759,"BETO FOR TEXAS","PROFESSOR","BaylorU"
"760",760,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"761",761,"BETO FOR TEXAS","NURSE","TTechU"
"762",762,"BETO FOR TEXAS","LIFEGUARD","TrinityU"
"763",763,"BETO FOR TEXAS","EDUCATOR","SMethodistU"
"764",764,"BETO FOR TEXAS","PROFESSOR","TTechU"
"765",765,"BETO FOR TEXAS","UNIVERSITY ADMINISTRATOR","SMethodistU"
"766",766,"BETO FOR TEXAS","PROFESSOR","TTechU"
"767",767,"BETO FOR TEXAS","LEGAL ASSISTANT","TTechU"
"768",768,"BETO FOR TEXAS","PHYSICIAN","SMethodistU"
"769",769,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"770",770,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"771",771,"BETO FOR TEXAS","EDUCATOR","SMethodistU"
"772",772,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"773",773,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"774",774,"BETO FOR TEXAS","ASSOCIATE PROFESSOR","UTElPaso"
"775",775,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"776",776,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"777",777,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"778",778,"BETO FOR TEXAS","EDUCATOR","SMethodistU"
"779",779,"BETO FOR TEXAS","LIBRARIAN","BaylorU"
"780",780,"BETO FOR TEXAS","PROFESSOR","BaylorU"
"781",781,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"782",782,"BETO FOR TEXAS","PROFESSOR","TrinityU"
"783",783,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"784",784,"BETO FOR TEXAS","PHYSICIAN","BaylorU"
"785",785,"BETO FOR TEXAS","PHYSICIAN","TTechU"
"786",786,"BETO FOR TEXAS","LIBRARIAN","BaylorU"
"787",787,"BETO FOR TEXAS","LIBRARIAN","BaylorU"
"788",788,"BETO FOR TEXAS","ADMINISTRATOR","SMethodistU"
"789",789,"BETO FOR TEXAS","PROJECT MANAGER","TTechU"
"790",790,"DCCC","PROFESSOR","UTElPaso"
"791",791,"DCCC","PROFESSOR","UTElPaso"
"792",792,"BETO FOR TEXAS","ARTIST","UTElPaso"
"793",793,"BETO FOR TEXAS","PHYSICIAN","TTechU"
"794",794,"BETO FOR TEXAS","PROFESSOR","TTechU"
"795",795,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"796",796,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"797",797,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"798",798,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"799",799,"BETO FOR TEXAS","PROFESSOR","DBaptistU"
"800",800,"BETO FOR TEXAS","PROFESSOR","DBaptistU"
"801",801,"BETO FOR TEXAS","PSYCHOLOGIST","LamarU"
"802",802,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"803",803,"BETO FOR TEXAS","APPLICATION SPECIALIST","UTElPaso"
"804",804,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"805",805,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"806",806,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"807",807,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"808",808,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"809",809,"BETO FOR TEXAS","ACCOUNTANT","SMethodistU"
"810",810,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"811",811,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"812",812,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"813",813,"BETO FOR TEXAS","STUDENT EMPLOYEE","UTElPaso"
"814",814,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"815",815,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"816",816,"BETO FOR TEXAS","PROFESSOR","TTechU"
"817",817,"BETO FOR TEXAS","SENIOR LECTURER","UTElPaso"
"818",818,"BETO FOR TEXAS","ATTORNEY","SMethodistU"
"819",819,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"820",820,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"821",821,"BETO FOR TEXAS","WRITING CENTER TUTOR","TTechU"
"822",822,"BETO FOR TEXAS","REGISTERED NURSE","TTechU"
"823",823,"BETO FOR TEXAS","PROFESSOR","TTechU"
"824",824,"BETO FOR TEXAS","WRITING CENTER TUTOR","TTechU"
"825",825,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"826",826,"BETO FOR TEXAS","LEGAL ASSISTANT","TTechU"
"827",827,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"828",828,"BETO FOR TEXAS","LIBRARIAN","TrinityU"
"829",829,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"830",830,"BETO FOR TEXAS","REFERENCE ASSISTANT","TrinityU"
"831",831,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"832",832,"BETO FOR TEXAS","LIBRARIAN","BaylorU"
"833",833,"BETO FOR TEXAS","PUBLIC RELATIONS","TTechU"
"834",834,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"835",835,"BETO FOR TEXAS","PROFESSOR","UTElPaso"
"836",836,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"837",837,"SWING LEFT","LEGAL ASSISTANT","SMethodistU"
"838",838,"BETO FOR TEXAS","PROFESSOR","TTechU"
"839",839,"BETO FOR TEXAS","PROFESSOR","SMethodistU"
"840",840,"BETO FOR TEXAS","PROFESSOR","TTechU"
"841",841,"BETO FOR TEXAS","PROFESSOR","BaylorU"
"842",842,"BETO FOR TEXAS","PHYSICIAN","TTechU"
