"","X1","committee_name","contributor_occupation","college"
"23576",23576,"ACTBLUE","RESEARCHER","OhioStateU"
"23577",23577,"ACTBLUE","RESEARCHER","OhioStateU"
"23578",23578,"ACTBLUE","TEACHER","BowlingGreenU"
"23579",23579,"ACTBLUE","PROFESSOR OF CLASSICS","OhioStateU"
"23580",23580,"ACTBLUE","PROFESSOR","OberlinC"
"23581",23581,"ACTBLUE","GRADUATE TEACHING ASSOCIATE","OhioStateU"
"23582",23582,"ACTBLUE","ASSISTANT PROFESSOR","OhioStateU"
"23583",23583,"ACTBLUE","MEDICAL ILLUSTRATOR","OhioStateU"
"23584",23584,"ACTBLUE","PROFESSOR","OberlinC"
"23585",23585,"ACTBLUE","PROFESSOR","OberlinC"
"23586",23586,"ACTBLUE","SECRETARY","OhioStateU"
"23587",23587,"ACTBLUE","PROFESSOR","OberlinC"
"23588",23588,"ACTBLUE","ADMINISTRATOR","OhioStateU"
"23589",23589,"ACTBLUE","PROFESSOR","UToledo"
"23590",23590,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"23591",23591,"ACTBLUE","SCIENTIST/PROFESSOR","OhioStateU"
"23592",23592,"ACTBLUE","PROFESSOR OF CLASSICS","OhioStateU"
"23593",23593,"ACTBLUE","RETIRED PROFESSOR","OberlinC"
"23594",23594,"ACTBLUE","FUNDRAISER","OhioStateU"
"23595",23595,"ACTBLUE","CLINICAL RESEARCH DATA MANAGER","OhioStateU"
"23596",23596,"ACTBLUE","PROFESSOR","OhioStateU"
"23597",23597,"ACTBLUE","ADMINISTRATOR","UToledo"
"23598",23598,"ACTBLUE","PROFESSOR","OhioStateU"
"23599",23599,"ACTBLUE","INFORMATION ASSISTANT","OhioStateU"
"23600",23600,"ACTBLUE","HEALTH CARE","UToledo"
"23601",23601,"ACTBLUE","STUDENT","OhioStateU"
"23602",23602,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23603",23603,"ACTBLUE","FACULTY","OberlinC"
"23604",23604,"ACTBLUE","GRADUATE TEACHING ASSOCIATE","OhioStateU"
"23605",23605,"ACTBLUE","PROFESSOR","OhioStateU"
"23606",23606,"ACTBLUE","PROFESSOR","OhioStateU"
"23607",23607,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"23608",23608,"ACTBLUE","PROGRAM ASSISTANT","OhioStateU"
"23609",23609,"ACTBLUE","PROGRAM ASSISTANT","OhioStateU"
"23610",23610,"ACTBLUE","PROFESSOR","UToledo"
"23611",23611,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"23612",23612,"ACTBLUE","PHYSICIAN","OhioStateU"
"23613",23613,"ACTBLUE","PHYSICIAN","OhioStateU"
"23614",23614,"ACTBLUE","FACULTY","OberlinC"
"23615",23615,"ACTBLUE","PROFESSOR","UToledo"
"23616",23616,"ACTBLUE","ASSISTANT RESEARCH PROFESSOR","OhioStateU"
"23617",23617,"ACTBLUE","EDUCATOR","OberlinC"
"23618",23618,"ACTBLUE","PROFESSOR","OhioStateU"
"23619",23619,"ACTBLUE","ASSISTANT RESEARCH PROFESSOR","OhioStateU"
"23620",23620,"ACTBLUE","INSTRUCTOR","OhioStateU"
"23621",23621,"ACTBLUE","INSTRUCTOR","OhioStateU"
"23622",23622,"ACTBLUE","PHYSICIAN","OhioStateU"
"23623",23623,"ACTBLUE","PROFESSOR","OhioStateU"
"23624",23624,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23625",23625,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23626",23626,"ACTBLUE","COLLEGE ADMINISTRATOR","OberlinC"
"23627",23627,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23628",23628,"ACTBLUE","PROFESSOR","OhioStateU"
"23629",23629,"ACTBLUE","DOCTORAL STUDENT","OhioStateU"
"23630",23630,"ACTBLUE","PHYSICIST","OhioStateU"
"23631",23631,"ACTBLUE","PROFESSOR","OhioStateU"
"23632",23632,"ACTBLUE","COLLEGE TEACHER","KenyonC"
"23633",23633,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"23634",23634,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23635",23635,"ACTBLUE","PROFESSOR","OhioStateU"
"23636",23636,"ACTBLUE","CATALOGER","OhioStateU"
"23637",23637,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"23638",23638,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"23639",23639,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"23640",23640,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"23641",23641,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"23642",23642,"ACTBLUE","ASSOCIATE PROFESSOR","OhioStateU"
"23643",23643,"ACTBLUE","PROFESSOR","UToledo"
"23644",23644,"ACTBLUE","INSTRUCTOR","UToledo"
"23645",23645,"ACTBLUE","STUDENT","OhioStateU"
"23646",23646,"ACTBLUE","PROFESSOR","OhioStateU"
"23647",23647,"ACTBLUE","PROFESSOR","OhioStateU"
"23648",23648,"ACTBLUE","EDITOR","OberlinC"
"23649",23649,"ACTBLUE","MANGER PATIENT ACOUNTS","OhioStateU"
"23650",23650,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23651",23651,"ACTBLUE","EDITOR","OberlinC"
"23652",23652,"ACTBLUE","S: RETIRED; M: PROFESSOR","OberlinC"
"23653",23653,"ACTBLUE","PROFESSOR","OhioStateU"
"23654",23654,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"23655",23655,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23656",23656,"ACTBLUE","SAFETY OFFICER","OhioStateU"
"23657",23657,"ACTBLUE","SAFETY OFFICER","OhioStateU"
"23658",23658,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"23659",23659,"ACTBLUE","LIBRARY ASSISTNAT","OhioStateU"
"23660",23660,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23661",23661,"ACTBLUE","PROFESSOR","OhioStateU"
"23662",23662,"ACTBLUE","PROFESSOR","OhioStateU"
"23663",23663,"ACTBLUE","PROFESSOR","OhioStateU"
"23664",23664,"ACTBLUE","PROFESSOR","OhioStateU"
"23665",23665,"ACTBLUE","LIBRARY ASSISTNAT","OhioStateU"
"23666",23666,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23667",23667,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23668",23668,"ACTBLUE","DIRECTOR","OhioStateU"
"23669",23669,"ACTBLUE","RESEARCH ASSISTANT","OhioStateU"
"23670",23670,"ACTBLUE","PROFESSOR","OberlinC"
"23671",23671,"ACTBLUE","PHYSICIST","OhioStateU"
"23672",23672,"ACTBLUE","S: RETIRED; M: PROFESSOR","OberlinC"
"23673",23673,"ACTBLUE","PROFESSOR","OhioStateU"
"23674",23674,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"23675",23675,"ACTBLUE","PROFESSOR","OhioStateU"
"23676",23676,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23677",23677,"ACTBLUE","ARTIST/PROFESSOR","OWesleyanU"
"23678",23678,"ACTBLUE","ADMINISTRATIVE ASSISTANT","OhioStateU"
"23679",23679,"ACTBLUE","PROGRAM COORDINATOR","OhioStateU"
"23680",23680,"ACTBLUE","PROFESSOR","KenyonC"
"23681",23681,"ACTBLUE","PROFESSOR","OhioStateU"
"23682",23682,"ACTBLUE","RESEARCH ASSISTANT","OhioStateU"
"23683",23683,"ACTBLUE","EDUCATOR","OhioStateU"
"23684",23684,"ACTBLUE","ADJUNCT FACULTY","OhioStateU"
"23685",23685,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"23686",23686,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23687",23687,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23688",23688,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23689",23689,"ACTBLUE","PROFESSOR","OhioStateU"
"23690",23690,"ACTBLUE","VISITING ASSISTANT PROFESSOR","OhioStateU"
"23691",23691,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23692",23692,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23693",23693,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23694",23694,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"23695",23695,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"23696",23696,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"23697",23697,"ACTBLUE","RESEARCHER","OhioStateU"
"23698",23698,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"23699",23699,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"23700",23700,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"23701",23701,"ACTBLUE","NURSE","OhioStateU"
"23702",23702,"ACTBLUE","EDUCATOR","OhioStateU"
"23703",23703,"ACTBLUE","PROFESSOR","BowlingGreenU"
"23704",23704,"ACTBLUE","DIRECTOR, CORP. & FDN. RELATIONS","KenyonC"
"23705",23705,"ACTBLUE","PHYSICIAN","OhioStateU"
"23706",23706,"ACTBLUE","ARTIST/PROFESSOR","OWesleyanU"
"23707",23707,"ACTBLUE","ASSISTANT PROFESSOR","OhioStateU"
"23708",23708,"ACTBLUE","SENIOR DATA MANAGER","OhioStateU"
"23709",23709,"ACTBLUE","SENIOR DATA MANAGER","OhioStateU"
"23710",23710,"ACTBLUE","HR","OhioStateU"
"23711",23711,"ACTBLUE","BIOSTATISTICIAN","OhioStateU"
"23712",23712,"ACTBLUE","BIOSTATISTICIAN","OhioStateU"
"23713",23713,"ACTBLUE","BIOSTATISTICIAN","OhioStateU"
"23714",23714,"ACTBLUE","BIOSTATISTICIAN","OhioStateU"
"23715",23715,"ACTBLUE","BIOSTATISTICIAN","OhioStateU"
"23716",23716,"ACTBLUE","ASSISTANT PROFESSOR","OhioStateU"
"23717",23717,"ACTBLUE","GRADUATE RESEARCH ASSOCIATE","OhioStateU"
"23718",23718,"ACTBLUE","ASTRONOMER","OhioStateU"
"23719",23719,"ACTBLUE","RESEARCHER","OberlinC"
"23720",23720,"ACTBLUE","PREFESSOR","OhioStateU"
"23721",23721,"ACTBLUE","PROFESSOR","OhioStateU"
"23722",23722,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23723",23723,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23724",23724,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"23725",23725,"ACTBLUE","REGISTERS VETERINARY TECHNICIAN","OhioStateU"
"23726",23726,"ACTBLUE","STUDENT","OhioStateU"
"23727",23727,"ACTBLUE","PROFESSOR","BowlingGreenU"
"23728",23728,"ACTBLUE","PROFESSOR","UToledo"
"23729",23729,"ACTBLUE","DIRECTOR","OhioStateU"
"23730",23730,"ACTBLUE","FACULTY","OhioStateU"
"23731",23731,"ACTBLUE","FACULTY","OhioStateU"
"23732",23732,"ACTBLUE","FACULTY","OhioStateU"
"23733",23733,"ACTBLUE","VEHICLE OPERATOR2","OhioStateU"
"23734",23734,"ACTBLUE","PROFESSOR","OberlinC"
"23735",23735,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23736",23736,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23737",23737,"ACTBLUE","PROFESSOR","OhioStateU"
"23738",23738,"ACTBLUE","LIBRARY ASSISTNAT","OhioStateU"
"23739",23739,"ACTBLUE","GRADUATE ASSOCIATE","OhioStateU"
"23740",23740,"ACTBLUE","GRADUATE ASSOCIATE","OhioStateU"
"23741",23741,"ACTBLUE","DIRECTOR","OhioStateU"
"23742",23742,"ACTBLUE","TEACHER","OhioStateU"
"23743",23743,"ACTBLUE","TEACHER","OhioStateU"
"23744",23744,"ACTBLUE","TEACHER","OhioStateU"
"23745",23745,"ACTBLUE","ADVISOR","OhioStateU"
"23746",23746,"ACTBLUE","GRADUATE TEACHING ASSOCIATE","OhioStateU"
"23747",23747,"ACTBLUE","GRADUATE TEACHING ASSISTANT (PHD CANDI","OhioStateU"
"23748",23748,"ACTBLUE","PROFESSOR","OberlinC"
"23749",23749,"ACTBLUE","PROFESSOR","OberlinC"
"23750",23750,"ACTBLUE","EDUCATOR","OhioStateU"
"23751",23751,"ACTBLUE","ASST. PROFESSOR","OhioStateU"
"23752",23752,"ACTBLUE","ADMINISTRATIVE ASSOCIATE","OhioStateU"
"23753",23753,"ACTBLUE","PROFESSOR","OberlinC"
"23754",23754,"ACTBLUE","PROFESSOR","OhioStateU"
"23755",23755,"ACTBLUE","PROFESSOR","OhioStateU"
"23756",23756,"ACTBLUE","PROFESSOR","OhioStateU"
"23757",23757,"ACTBLUE","GRADUATE TEACHING ASSOCIATE","OhioStateU"
"23758",23758,"ACTBLUE","SECRETARY","BowlingGreenU"
"23759",23759,"ACTBLUE","SECRETARY","BowlingGreenU"
"23760",23760,"ACTBLUE","PROFESSOR OF CLASSICS","OhioStateU"
"23761",23761,"ACTBLUE","PROFESSOR","KenyonC"
"23762",23762,"ACTBLUE","PROFESSOR","OhioStateU"
"23763",23763,"ACTBLUE","RESEARCH ASSISTANT","OhioStateU"
"23764",23764,"ACTBLUE","PROFESSOR","OhioStateU"
"23765",23765,"ACTBLUE","PROFESSOR","OhioStateU"
"23766",23766,"ACTBLUE","ARCHIVIST","BowlingGreenU"
"23767",23767,"ACTBLUE","PROFESSOR","OhioStateU"
"23768",23768,"ACTBLUE","PROFESSOR","OhioStateU"
"23769",23769,"ACTBLUE","PROFESSOR","OhioStateU"
"23770",23770,"ACTBLUE","PROFESSOR OF CLASSICS","OhioStateU"
"23771",23771,"ACTBLUE","GRADUATE TEACHING ASSISTANT (PHD CANDI","OhioStateU"
"23772",23772,"ACTBLUE","PROGRAM MANAGER","OhioStateU"
"23773",23773,"ACTBLUE","PROGRAM MANAGER","OhioStateU"
"23774",23774,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23775",23775,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23776",23776,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23777",23777,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23778",23778,"ACTBLUE","ASSISTANT PROFESSOR","OhioStateU"
"23779",23779,"ACTBLUE","PROFESSOR","OhioStateU"
"23780",23780,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"23781",23781,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"23782",23782,"ACTBLUE","ADMINISTRATOR","OhioStateU"
"23783",23783,"ACTBLUE","ADMIN","OhioStateU"
"23784",23784,"ACTBLUE","PROFESSOR","OhioStateU"
"23785",23785,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"23786",23786,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"23787",23787,"ACTBLUE","PROFESSOR","OhioStateU"
"23788",23788,"ACTBLUE","PROFESSOR","OhioStateU"
"23789",23789,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23790",23790,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23791",23791,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23792",23792,"ACTBLUE","GRANTS & CONTRACTS SPECIALIST","OhioStateU"
"23793",23793,"ACTBLUE","EDUCATIONAL DEVELOPER","OhioStateU"
"23794",23794,"ACTBLUE","TEACHER","OhioStateU"
"23795",23795,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23796",23796,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"23797",23797,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"23798",23798,"ACTBLUE","PROFESSOR","OberlinC"
"23799",23799,"ACTBLUE","PHYSICIST","OhioStateU"
"23800",23800,"ACTBLUE","PROGRAM ASSISTANT","OhioStateU"
"23801",23801,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"23802",23802,"ACTBLUE","CORP. FDN. RELATIONS","KenyonC"
"23803",23803,"ACTBLUE","TESACHER","KenyonC"
"23804",23804,"ACTBLUE","LINGUIST","OhioStateU"
"23805",23805,"ACTBLUE","EDITOR","OberlinC"
"23806",23806,"ACTBLUE","ADMINISTRATIVE ASSOCIATE","OhioStateU"
"23807",23807,"ACTBLUE","ADMINISTRATIVE ASSOCIATE","OhioStateU"
"23808",23808,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23809",23809,"ACTBLUE","PROFESSOR","UToledo"
"23810",23810,"ACTBLUE","ASSOCIATE PROFESSOR","OhioStateU"
"23811",23811,"ACTBLUE","RESEARCH ASSISTANT","OhioStateU"
"23812",23812,"ACTBLUE","PROFESSOR","UToledo"
"23813",23813,"ACTBLUE","PROFESSOR","UToledo"
"23814",23814,"ACTBLUE","HEALTHCARE IT","OhioStateU"
"23815",23815,"ACTBLUE","STUDENT","OWesleyanU"
"23816",23816,"ACTBLUE","EDUCATOR","OhioStateU"
"23817",23817,"ACTBLUE","PROFESSOR","OhioStateU"
"23818",23818,"ACTBLUE","PROFESSOR","UToledo"
"23819",23819,"ACTBLUE","PROFESSOR","OhioStateU"
"23820",23820,"ACTBLUE","STUDENT","OhioStateU"
"23821",23821,"ACTBLUE","PROFESSOR","OhioStateU"
"23822",23822,"ACTBLUE","PROFESSOR","KenyonC"
"23823",23823,"ACTBLUE","STUDENT","OhioStateU"
"23824",23824,"ACTBLUE","SYSTEMS SPECIALIST","OhioStateU"
"23825",23825,"ACTBLUE","PROFESSOR","OhioStateU"
"23826",23826,"ACTBLUE","SECRETARY","OhioStateU"
"23827",23827,"ACTBLUE","SECRETARY","OhioStateU"
"23828",23828,"ACTBLUE","PHYSICIST","OhioStateU"
"23829",23829,"ACTBLUE","PROFESSOR","UToledo"
"23830",23830,"ACTBLUE","PROFESSOR","OhioStateU"
"23831",23831,"ACTBLUE","UNIVERSITY ADMINISTRATOR","KenyonC"
"23832",23832,"ACTBLUE","GRAPHIC DESIGN EDUCAR=TOR","BowlingGreenU"
"23833",23833,"ACTBLUE","PROFESSOR","OhioStateU"
"23834",23834,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23835",23835,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23836",23836,"ACTBLUE","STUDENT","OhioStateU"
"23837",23837,"ACTBLUE","PROFESSOR","OhioStateU"
"23838",23838,"ACTBLUE","PROFESSOR","OhioStateU"
"23839",23839,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23840",23840,"ACTBLUE","PROFESSOR","OhioStateU"
"23841",23841,"ACTBLUE","PROFESSOR","UToledo"
"23842",23842,"ACTBLUE","ACCOUNTANT","OhioStateU"
"23843",23843,"ACTBLUE","PROFESSOR","KenyonC"
"23844",23844,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23845",23845,"ACTBLUE","PROFESSOR","OhioStateU"
"23846",23846,"ACTBLUE","PROFESSOR","OhioStateU"
"23847",23847,"ACTBLUE","PROFESSOR","UToledo"
"23848",23848,"ACTBLUE","SECRETARY","OhioStateU"
"23849",23849,"ACTBLUE","TEACHER","BowlingGreenU"
"23850",23850,"ACTBLUE","ADMINISTRATOR","UMountUnion"
"23851",23851,"ACTBLUE","WRITING CONSULTANT/STUDENT","OhioStateU"
"23852",23852,"ACTBLUE","ADMINISTRATOR","UMountUnion"
"23853",23853,"ACTBLUE","RETIRED PROFESSOR","OberlinC"
"23854",23854,"ACTBLUE","ACADEMIC ADVISOR","OhioStateU"
"23855",23855,"ACTBLUE","PROFESSOR","OhioStateU"
"23856",23856,"ACTBLUE","PROFESSOR","OhioStateU"
"23857",23857,"ACTBLUE","ADJUNCT ASSISTANT PROFESSOR","OhioStateU"
"23858",23858,"ACTBLUE","TEACHER","BowlingGreenU"
"23859",23859,"ACTBLUE","CLINICAL RESEARCH DATA MANAGER","OhioStateU"
"23860",23860,"ACTBLUE","PROFESSOR","OhioStateU"
"23861",23861,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"23862",23862,"ACTBLUE","PROFESSOR","OhioStateU"
"23863",23863,"ACTBLUE","RESOURCE PLANNING ANALYST","OhioStateU"
"23864",23864,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23865",23865,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23866",23866,"ACTBLUE","CURATOR","OhioStateU"
"23867",23867,"ACTBLUE","SECRETARY","BowlingGreenU"
"23868",23868,"ACTBLUE","PROFESSOR","UToledo"
"23869",23869,"ACTBLUE","ADMIN. ASSOC.","OhioStateU"
"23870",23870,"ACTBLUE","PROFESSOR","KenyonC"
"23871",23871,"ACTBLUE","SENIOR RESEARCHER","OhioStateU"
"23872",23872,"ACTBLUE","ADMINISTRATIVE ASSOCIATE","OhioStateU"
"23873",23873,"ACTBLUE","PROFESSOR","OhioStateU"
"23874",23874,"ACTBLUE","PHYSICIAN","OhioStateU"
"23875",23875,"ACTBLUE","ASSISTANT DEAN","OhioStateU"
"23876",23876,"ACTBLUE","ACCOUNTANT","OhioStateU"
"23877",23877,"ACTBLUE","STUDENT","OberlinC"
"23878",23878,"ACTBLUE","PROGRAM COORDINATOR","OhioStateU"
"23879",23879,"ACTBLUE","MENTAL HEALTH CLINICAL NURSE SPECIALIS","OhioStateU"
"23880",23880,"ACTBLUE","PHYSICIAN","OhioStateU"
"23881",23881,"ACTBLUE","EDITOR","OberlinC"
"23882",23882,"ACTBLUE","STUDENT","OhioStateU"
"23883",23883,"ACTBLUE","TUTORING COORDINATOR","OberlinC"
"23884",23884,"ACTBLUE","PIANO TUNER","OberlinC"
"23885",23885,"ACTBLUE","HIGHER ED ADMIN","KenyonC"
"23886",23886,"ACTBLUE","RESEARCH ADMINISTRATOR","OhioStateU"
"23887",23887,"ACTBLUE","EDUCATOR","OWesleyanU"
"23888",23888,"ACTBLUE","PROFESSOR","OhioStateU"
"23889",23889,"ACTBLUE","PROFESSOR","OhioStateU"
"23890",23890,"ACTBLUE","SYSTEMS SPECIALIST","OhioStateU"
"23891",23891,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"23892",23892,"ACTBLUE","PROFESSOR",NA
"23893",23893,"ACTBLUE","VISITING PROFESSOR","OberlinC"
"23894",23894,"ACTBLUE","EDUCATOR","OhioStateU"
"23895",23895,"ACTBLUE","PROFESSOR","OhioStateU"
"23896",23896,"ACTBLUE","PROFESSOR","OhioStateU"
"23897",23897,"ACTBLUE","GRADUATE TEACHING ASSOCIATE","OhioStateU"
"23898",23898,"ACTBLUE","PROGRAMMER","OhioStateU"
"23899",23899,"ACTBLUE","DESIGN ENGINEER","OhioStateU"
"23900",23900,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23901",23901,"ACTBLUE","PROFESSOR","OhioStateU"
"23902",23902,"ACTBLUE","EDUCATOR","OWesleyanU"
"23903",23903,"ACTBLUE","EDUCATOR","OWesleyanU"
"23904",23904,"ACTBLUE","PROFESSOR","OhioStateU"
"23905",23905,"ACTBLUE","PROFESSOR","UToledo"
"23906",23906,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"23907",23907,"ACTBLUE","UAW","OberlinC"
"23908",23908,"ACTBLUE","ADMIN","OhioStateU"
"23909",23909,"ACTBLUE","PROFESSOR","KenyonC"
"23910",23910,"ACTBLUE","PROFESSOR","KenyonC"
"23911",23911,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23912",23912,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23913",23913,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23914",23914,"ACTBLUE","PROFESSOR","OhioStateU"
"23915",23915,"ACTBLUE","PROFESSOR","OhioStateU"
"23916",23916,"ACTBLUE","PROFESSOR","KenyonC"
"23917",23917,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23918",23918,"ACTBLUE","PROFESSOR","UToledo"
"23919",23919,"ACTBLUE","ASSISTANT DEAN","OhioStateU"
"23920",23920,"ACTBLUE","ASSISTANT DEAN","OhioStateU"
"23921",23921,"ACTBLUE","TEACHER","OhioStateU"
"23922",23922,"ACTBLUE","TEACHER","OhioStateU"
"23923",23923,"ACTBLUE","DIRECTOR, CORP. & FDN. RELATIONS","KenyonC"
"23924",23924,"ACTBLUE","PROFESSOR/SCIENTIST","OhioStateU"
"23925",23925,"ACTBLUE","GRAD STUDENT","OhioStateU"
"23926",23926,"ACTBLUE","EDITOR","OberlinC"
"23927",23927,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23928",23928,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"23929",23929,"ACTBLUE","EDUCATION","OhioStateU"
"23930",23930,"ACTBLUE","PHYSICIAN","OhioStateU"
"23931",23931,"ACTBLUE","TEACHER","KenyonC"
"23932",23932,"ACTBLUE","PROFESSOR OF GERMAN","KenyonC"
"23933",23933,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"23934",23934,"ACTBLUE","PROFESSOR","KenyonC"
"23935",23935,"ACTBLUE","PROFESSOR","KenyonC"
"23936",23936,"ACTBLUE","MENTAL HEALTH CLINICAL NURSE SPECIALIS","OhioStateU"
"23937",23937,"ACTBLUE","MENTAL HEALTH CLINICAL NURSE SPECIALIS","OhioStateU"
"23938",23938,"ACTBLUE","MENTAL HEALTH CLINICAL NURSE SPECIALIS","OhioStateU"
"23939",23939,"ACTBLUE","PROFESSOR","OberlinC"
"23940",23940,"ACTBLUE","PROFESSOR","OberlinC"
"23941",23941,"ACTBLUE","SCIENTIST","OhioStateU"
"23942",23942,"ACTBLUE","PROFESSOR","OhioStateU"
"23943",23943,"ACTBLUE","ADMINISTRATOR","UMountUnion"
"23944",23944,"ACTBLUE","DIRECTOR, CORP. & FDN. RELATIONS","KenyonC"
"23945",23945,"ACTBLUE","TEACHER","OhioStateU"
"23946",23946,"ACTBLUE","TEACHER","OhioStateU"
"23947",23947,"ACTBLUE","TEACHER","OhioStateU"
"23948",23948,"ACTBLUE","PROFESSOR","OhioStateU"
"23949",23949,"ACTBLUE","PROFESSOR","OhioStateU"
"23950",23950,"ACTBLUE","PROFESSOR","KenyonC"
"23951",23951,"ACTBLUE","PROFESSOR, ASSOCIATE DEAN FOR RESEARCH","OhioStateU"
"23952",23952,"ACTBLUE","PROFESSOR, ASSOCIATE DEAN FOR RESEARCH","OhioStateU"
"23953",23953,"ACTBLUE","PROFESSOR","KenyonC"
"23954",23954,"ACTBLUE","PROFESSOR","KenyonC"
"23955",23955,"ACTBLUE","PHD STUDENT","OhioStateU"
"23956",23956,"ACTBLUE","PHD CANDIDATE","OhioStateU"
"23957",23957,"ACTBLUE","PROGRAMMER","OhioStateU"
"23958",23958,"ACTBLUE","CHEF","OhioStateU"
"23959",23959,"ACTBLUE","GRADUATE TEACHING ASSISTANT","OhioStateU"
"23960",23960,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"23961",23961,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"23962",23962,"ACTBLUE","DENTAL HYGIENIST","OhioStateU"
"23963",23963,"ACTBLUE","MANGER PATIENT ACOUNTS","OhioStateU"
"23964",23964,"ACTBLUE","STUDENT","OhioStateU"
"23965",23965,"ACTBLUE","ADMINISTRATOR","KenyonC"
"23966",23966,"ACTBLUE","UNIVERSITY ADMINISTRATION","OhioStateU"
"23967",23967,"ACTBLUE","SCIENTIST-RETIRED PROF. EMERITA","UToledo"
"23968",23968,"ACTBLUE","DIRECTOR OF ANNUAL GIVING","BowlingGreenU"
"23969",23969,"ACTBLUE","GRADUATE STUDENT","OhioStateU"
"23970",23970,"ACTBLUE","MENTAL HEALTH CLINICAL NURSE SPECIALIS","OhioStateU"
