"","GEO_TTL","GEO_ID","state","county"
"537","Washington County, Georgia","0500000US13303","13","303"
"538","Wayne County, Georgia","0500000US13305","13","305"
"539","Webster County, Georgia","0500000US13307","13","307"
"540","Wheeler County, Georgia","0500000US13309","13","309"
"541","White County, Georgia","0500000US13311","13","311"
"542","Whitfield County, Georgia","0500000US13313","13","313"
"543","Wilcox County, Georgia","0500000US13315","13","315"
"544","Wilkes County, Georgia","0500000US13317","13","317"
"545","Wilkinson County, Georgia","0500000US13319","13","319"
"546","Worth County, Georgia","0500000US13321","13","321"
"547","Hawaii County, Hawaii","0500000US15001","15","001"
"548","Honolulu County, Hawaii","0500000US15003","15","003"
"549","Kalawao County, Hawaii","0500000US15005","15","005"
"550","Kauai County, Hawaii","0500000US15007","15","007"
"551","Maui County, Hawaii","0500000US15009","15","009"
"552","Ada County, Idaho","0500000US16001","16","001"
"553","Adams County, Idaho","0500000US16003","16","003"
"554","Bannock County, Idaho","0500000US16005","16","005"
"555","Bear Lake County, Idaho","0500000US16007","16","007"
"556","Benewah County, Idaho","0500000US16009","16","009"
"557","Bingham County, Idaho","0500000US16011","16","011"
"558","Blaine County, Idaho","0500000US16013","16","013"
"559","Boise County, Idaho","0500000US16015","16","015"
"560","Bonner County, Idaho","0500000US16017","16","017"
"561","Bonneville County, Idaho","0500000US16019","16","019"
"562","Boundary County, Idaho","0500000US16021","16","021"
"563","Butte County, Idaho","0500000US16023","16","023"
"564","Camas County, Idaho","0500000US16025","16","025"
"565","Canyon County, Idaho","0500000US16027","16","027"
"566","Caribou County, Idaho","0500000US16029","16","029"
"567","Cassia County, Idaho","0500000US16031","16","031"
"568","Clark County, Idaho","0500000US16033","16","033"
"569","Clearwater County, Idaho","0500000US16035","16","035"
"570","Custer County, Idaho","0500000US16037","16","037"
"571","Elmore County, Idaho","0500000US16039","16","039"
"572","Franklin County, Idaho","0500000US16041","16","041"
"573","Fremont County, Idaho","0500000US16043","16","043"
"574","Gem County, Idaho","0500000US16045","16","045"
"575","Gooding County, Idaho","0500000US16047","16","047"
"576","Idaho County, Idaho","0500000US16049","16","049"
"577","Jefferson County, Idaho","0500000US16051","16","051"
"578","Jerome County, Idaho","0500000US16053","16","053"
"579","Kootenai County, Idaho","0500000US16055","16","055"
"580","Latah County, Idaho","0500000US16057","16","057"
"581","Lemhi County, Idaho","0500000US16059","16","059"
"582","Lewis County, Idaho","0500000US16061","16","061"
"583","Lincoln County, Idaho","0500000US16063","16","063"
"584","Madison County, Idaho","0500000US16065","16","065"
"585","Minidoka County, Idaho","0500000US16067","16","067"
"586","Nez Perce County, Idaho","0500000US16069","16","069"
"587","Oneida County, Idaho","0500000US16071","16","071"
"588","Owyhee County, Idaho","0500000US16073","16","073"
"589","Payette County, Idaho","0500000US16075","16","075"
"590","Power County, Idaho","0500000US16077","16","077"
"591","Shoshone County, Idaho","0500000US16079","16","079"
"592","Teton County, Idaho","0500000US16081","16","081"
"593","Twin Falls County, Idaho","0500000US16083","16","083"
"594","Valley County, Idaho","0500000US16085","16","085"
"595","Washington County, Idaho","0500000US16087","16","087"
"596","Adams County, Illinois","0500000US17001","17","001"
"597","Alexander County, Illinois","0500000US17003","17","003"
"598","Bond County, Illinois","0500000US17005","17","005"
"599","Boone County, Illinois","0500000US17007","17","007"
"600","Brown County, Illinois","0500000US17009","17","009"
"601","Bureau County, Illinois","0500000US17011","17","011"
"602","Calhoun County, Illinois","0500000US17013","17","013"
"603","Carroll County, Illinois","0500000US17015","17","015"
"604","Cass County, Illinois","0500000US17017","17","017"
"605","Champaign County, Illinois","0500000US17019","17","019"
"606","Christian County, Illinois","0500000US17021","17","021"
"607","Clark County, Illinois","0500000US17023","17","023"
"608","Clay County, Illinois","0500000US17025","17","025"
"609","Clinton County, Illinois","0500000US17027","17","027"
"610","Coles County, Illinois","0500000US17029","17","029"
"611","Cook County, Illinois","0500000US17031","17","031"
"612","Crawford County, Illinois","0500000US17033","17","033"
"613","Cumberland County, Illinois","0500000US17035","17","035"
"614","DeKalb County, Illinois","0500000US17037","17","037"
"615","De Witt County, Illinois","0500000US17039","17","039"
"616","Douglas County, Illinois","0500000US17041","17","041"
"617","DuPage County, Illinois","0500000US17043","17","043"
"618","Edgar County, Illinois","0500000US17045","17","045"
"619","Edwards County, Illinois","0500000US17047","17","047"
"620","Effingham County, Illinois","0500000US17049","17","049"
"621","Fayette County, Illinois","0500000US17051","17","051"
"622","Ford County, Illinois","0500000US17053","17","053"
"623","Franklin County, Illinois","0500000US17055","17","055"
"624","Fulton County, Illinois","0500000US17057","17","057"
"625","Gallatin County, Illinois","0500000US17059","17","059"
"626","Greene County, Illinois","0500000US17061","17","061"
"627","Grundy County, Illinois","0500000US17063","17","063"
"628","Hamilton County, Illinois","0500000US17065","17","065"
"629","Hancock County, Illinois","0500000US17067","17","067"
"630","Hardin County, Illinois","0500000US17069","17","069"
"631","Henderson County, Illinois","0500000US17071","17","071"
"632","Henry County, Illinois","0500000US17073","17","073"
"633","Iroquois County, Illinois","0500000US17075","17","075"
"634","Jackson County, Illinois","0500000US17077","17","077"
"635","Jasper County, Illinois","0500000US17079","17","079"
"636","Jefferson County, Illinois","0500000US17081","17","081"
"637","Jersey County, Illinois","0500000US17083","17","083"
"638","Jo Daviess County, Illinois","0500000US17085","17","085"
"639","Johnson County, Illinois","0500000US17087","17","087"
"640","Kane County, Illinois","0500000US17089","17","089"
"641","Kankakee County, Illinois","0500000US17091","17","091"
"642","Kendall County, Illinois","0500000US17093","17","093"
"643","Knox County, Illinois","0500000US17095","17","095"
"644","Lake County, Illinois","0500000US17097","17","097"
"645","LaSalle County, Illinois","0500000US17099","17","099"
"646","Lawrence County, Illinois","0500000US17101","17","101"
"647","Lee County, Illinois","0500000US17103","17","103"
"648","Livingston County, Illinois","0500000US17105","17","105"
"649","Logan County, Illinois","0500000US17107","17","107"
"650","McDonough County, Illinois","0500000US17109","17","109"
"651","McHenry County, Illinois","0500000US17111","17","111"
"652","McLean County, Illinois","0500000US17113","17","113"
"653","Macon County, Illinois","0500000US17115","17","115"
"654","Macoupin County, Illinois","0500000US17117","17","117"
"655","Madison County, Illinois","0500000US17119","17","119"
"656","Marion County, Illinois","0500000US17121","17","121"
"657","Marshall County, Illinois","0500000US17123","17","123"
"658","Mason County, Illinois","0500000US17125","17","125"
"659","Massac County, Illinois","0500000US17127","17","127"
"660","Menard County, Illinois","0500000US17129","17","129"
"661","Mercer County, Illinois","0500000US17131","17","131"
"662","Monroe County, Illinois","0500000US17133","17","133"
"663","Montgomery County, Illinois","0500000US17135","17","135"
"664","Morgan County, Illinois","0500000US17137","17","137"
"665","Moultrie County, Illinois","0500000US17139","17","139"
"666","Ogle County, Illinois","0500000US17141","17","141"
"667","Peoria County, Illinois","0500000US17143","17","143"
"668","Perry County, Illinois","0500000US17145","17","145"
"669","Piatt County, Illinois","0500000US17147","17","147"
"670","Pike County, Illinois","0500000US17149","17","149"
"671","Pope County, Illinois","0500000US17151","17","151"
"672","Pulaski County, Illinois","0500000US17153","17","153"
"673","Putnam County, Illinois","0500000US17155","17","155"
"674","Randolph County, Illinois","0500000US17157","17","157"
"675","Richland County, Illinois","0500000US17159","17","159"
"676","Rock Island County, Illinois","0500000US17161","17","161"
"677","St. Clair County, Illinois","0500000US17163","17","163"
"678","Saline County, Illinois","0500000US17165","17","165"
"679","Sangamon County, Illinois","0500000US17167","17","167"
"680","Schuyler County, Illinois","0500000US17169","17","169"
"681","Scott County, Illinois","0500000US17171","17","171"
"682","Shelby County, Illinois","0500000US17173","17","173"
"683","Stark County, Illinois","0500000US17175","17","175"
"684","Stephenson County, Illinois","0500000US17177","17","177"
"685","Tazewell County, Illinois","0500000US17179","17","179"
"686","Union County, Illinois","0500000US17181","17","181"
"687","Vermilion County, Illinois","0500000US17183","17","183"
"688","Wabash County, Illinois","0500000US17185","17","185"
"689","Warren County, Illinois","0500000US17187","17","187"
"690","Washington County, Illinois","0500000US17189","17","189"
"691","Wayne County, Illinois","0500000US17191","17","191"
"692","White County, Illinois","0500000US17193","17","193"
"693","Whiteside County, Illinois","0500000US17195","17","195"
"694","Will County, Illinois","0500000US17197","17","197"
"695","Williamson County, Illinois","0500000US17199","17","199"
"696","Winnebago County, Illinois","0500000US17201","17","201"
"697","Woodford County, Illinois","0500000US17203","17","203"
"698","Adams County, Indiana","0500000US18001","18","001"
"699","Allen County, Indiana","0500000US18003","18","003"
"700","Bartholomew County, Indiana","0500000US18005","18","005"
"701","Benton County, Indiana","0500000US18007","18","007"
"702","Blackford County, Indiana","0500000US18009","18","009"
"703","Boone County, Indiana","0500000US18011","18","011"
"704","Brown County, Indiana","0500000US18013","18","013"
"705","Carroll County, Indiana","0500000US18015","18","015"
"706","Cass County, Indiana","0500000US18017","18","017"
"707","Clark County, Indiana","0500000US18019","18","019"
"708","Clay County, Indiana","0500000US18021","18","021"
"709","Clinton County, Indiana","0500000US18023","18","023"
"710","Crawford County, Indiana","0500000US18025","18","025"
"711","Daviess County, Indiana","0500000US18027","18","027"
"712","Dearborn County, Indiana","0500000US18029","18","029"
"713","Decatur County, Indiana","0500000US18031","18","031"
"714","DeKalb County, Indiana","0500000US18033","18","033"
"715","Delaware County, Indiana","0500000US18035","18","035"
"716","Dubois County, Indiana","0500000US18037","18","037"
"717","Elkhart County, Indiana","0500000US18039","18","039"
"718","Fayette County, Indiana","0500000US18041","18","041"
"719","Floyd County, Indiana","0500000US18043","18","043"
"720","Fountain County, Indiana","0500000US18045","18","045"
"721","Franklin County, Indiana","0500000US18047","18","047"
"722","Fulton County, Indiana","0500000US18049","18","049"
"723","Gibson County, Indiana","0500000US18051","18","051"
"724","Grant County, Indiana","0500000US18053","18","053"
"725","Greene County, Indiana","0500000US18055","18","055"
"726","Hamilton County, Indiana","0500000US18057","18","057"
"727","Hancock County, Indiana","0500000US18059","18","059"
"728","Harrison County, Indiana","0500000US18061","18","061"
"729","Hendricks County, Indiana","0500000US18063","18","063"
"730","Henry County, Indiana","0500000US18065","18","065"
"731","Howard County, Indiana","0500000US18067","18","067"
"732","Huntington County, Indiana","0500000US18069","18","069"
"733","Jackson County, Indiana","0500000US18071","18","071"
"734","Jasper County, Indiana","0500000US18073","18","073"
"735","Jay County, Indiana","0500000US18075","18","075"
"736","Jefferson County, Indiana","0500000US18077","18","077"
"737","Jennings County, Indiana","0500000US18079","18","079"
"738","Johnson County, Indiana","0500000US18081","18","081"
"739","Knox County, Indiana","0500000US18083","18","083"
"740","Kosciusko County, Indiana","0500000US18085","18","085"
"741","LaGrange County, Indiana","0500000US18087","18","087"
"742","Lake County, Indiana","0500000US18089","18","089"
"743","LaPorte County, Indiana","0500000US18091","18","091"
"744","Lawrence County, Indiana","0500000US18093","18","093"
